file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
blues.00028.wav,0.079,0.118,2.597,5.721,0.048,0.029,0.1,0.064,103.359,1079.179,324.452,1384.924,217.779,1897.382,263.785,1897.382,263.785,15.103,20.197,22.85,20.081,20.186,21.053,30.324,4.475,5.143,5.347,4.889,4.333,4.315,2.357,2214.847,803.498,-248.989,139.058,-16.271,57.137,20.189,10.187,4.543,0.331,-7.875,-3.455,-2.657,-2.833,-0.905,-2.409,2.57,-5.852,-12.405,-7.313,-0.938,-2.687,70.428,19.949,34.143,18.144,12.579,11.542,11.24,10.875,8.356,8.277,8.915,8.164,9.768,7.419,7.889,6.814,7.475,6.125,6.975,9.309,0.289,0.22,0.257,0.177,0.212,0.31,0.167,0.103,0.163,0.337,0.601,0.475,0.29,0.258,0.315,0.225,0.265,0.337,0.21,0.175,0.24,0.285,0.379,0.344
blues.00029.wav,0.101,0.143,1.73,2.145,0.053,0.057,0.125,0.069,129.199,1592.207,828.576,2172.168,437.078,2779.784,320.012,2779.784,320.012,35.206,21.486,25.39,21.786,21.448,19.737,40.096,4.148,6.571,6.34,5.071,4.04,3.16,4.558,3630.393,2043.136,-233.729,101.19,17.648,23.734,2.083,25.936,-16.956,15.085,-22.274,4.382,-23.202,-6.051,-5.068,1.059,-5.787,-8.313,-11.382,-6.724,-10.017,-14.029,60.712,29.752,19.37,14.801,15.083,11.643,18.417,10.656,9.916,11.076,12.937,9.039,8.991,9.998,9.426,9.178,9.918,9.829,8.601,8.823,0.261,0.35,0.467,0.441,0.281,0.228,0.206,0.226,0.235,0.32,0.184,0.151,0.319,0.307,0.397,0.373,0.288,0.32,0.272,0.302,0.29,0.366,0.229,0.213
blues.00030.wav,0.139,0.179,1.323,0.671,0.039,0.031,0.17,0.057,143.555,1351.621,732.783,1992.642,521.119,2638.909,404.709,2638.909,404.709,36.75,21.679,24.46,22.645,21.571,20.524,40.269,4.198,4.886,5.067,4.636,3.604,2.878,3.827,2952.963,2125.622,-206.932,117.804,23.241,28.309,-1.126,18.867,-21.973,17.844,-25.595,2.14,-17.782,-8.011,-17.61,-8.119,-8.63,-15.531,-15.323,-9.662,-10.092,-17.832,45.001,27.632,16.767,16.165,13.957,12.685,14.576,11.718,14.146,10.152,8.551,7.771,8.534,9.273,10.756,9.26,8.836,9.859,7.437,9.539,0.246,0.163,0.2,0.273,0.293,0.467,0.375,0.386,0.222,0.163,0.204,0.165,0.336,0.215,0.281,0.303,0.255,0.392,0.273,0.389,0.233,0.227,0.307,0.224
blues.00031.wav,0.124,0.162,1.362,0.763,0.043,0.033,0.151,0.057,151.999,1299.059,584.155,1959.997,486.171,2611.768,405.444,2611.768,405.444,36.236,22.602,27.629,23.708,23.311,21.724,40.278,4.418,5.639,5.151,4.959,4.54,3.361,4.183,2821.816,1916.953,-221.873,110.855,18.636,30.923,3.296,22.586,-20.404,12.122,-26.333,-4.367,-26.396,-13.047,-12.668,-1.823,-7.255,-6.657,-14.686,-11.712,-11.021,-13.389,50.12,24.215,13.8,13.435,14.877,10.03,17.846,10.701,10.44,10.111,11.352,10.367,12.101,9.749,10.528,10.438,10.156,10.763,10.886,9.927,0.133,0.281,0.447,0.34,0.159,0.102,0.196,0.287,0.246,0.419,0.256,0.184,0.192,0.281,0.395,0.326,0.226,0.175,0.301,0.381,0.257,0.385,0.255,0.301
blues.00032.wav,0.084,0.119,1.718,2.132,0.039,0.056,0.101,0.063,123.047,1232.002,831.336,1852.057,533.239,2516.732,431.62,2516.732,431.62,36.958,24.48,23.828,22.565,23.408,20.731,36.897,5.108,5.725,5.779,5.26,4.877,3.808,5.09,2610.539,2117.714,-288.733,105.901,18.776,23.683,5.682,25.549,-13.463,12.438,-11.964,1.575,-15.641,-6.632,-11.693,-2.927,-7.376,-15.694,-10.977,-10.893,-18.505,-19.105,72.932,28.803,20.827,18.508,19.533,12.816,15.107,11.209,14.011,11.502,11.237,9.041,10.121,10.259,9.06,7.383,7.824,6.707,7.475,8.68,0.355,0.22,0.196,0.182,0.223,0.296,0.308,0.436,0.278,0.25,0.301,0.277,0.385,0.221,0.26,0.283,0.283,0.343,0.292,0.405,0.26,0.306,0.318,0.249
blues.00033.wav,0.109,0.141,1.397,0.843,0.042,0.038,0.133,0.047,151.999,1395.907,828.303,2060.29,530.336,2706.879,394.389,2706.879,394.389,37.024,21.679,25.757,23.244,21.384,21.046,39.97,4.496,4.865,5.222,4.82,3.441,3.272,4.205,3161.551,2356.249,-238.97,108.682,34.159,30.207,-0.498,27.28,-21.378,14.166,-24.509,-1.89,-28.052,-11.257,-16.458,-7.635,-12.788,-15.356,-13.739,-7.4,-10.083,-13.291,56.839,28.656,16.71,17.398,15.411,11.863,16.933,11.803,10.837,13.385,11.276,9.361,9.533,8.887,7.966,9.053,11.878,8.292,8.393,9.376,0.314,0.219,0.178,0.156,0.247,0.458,0.316,0.233,0.21,0.27,0.281,0.253,0.322,0.261,0.275,0.21,0.24,0.403,0.286,0.322,0.263,0.345,0.329,0.275
blues.00034.wav,0.11,0.147,1.466,1.171,0.046,0.026,0.136,0.057,129.199,1495.186,574.338,2141.553,404.835,2749.54,292.561,2749.54,292.561,35.429,21.972,25.416,22.482,21.493,20.89,40.469,4.366,5.963,5.757,4.903,4.127,3.236,3.738,3494.224,1926.018,-217.184,105.785,15.603,25.249,-1.45,30.193,-17.717,17.319,-27.214,4.338,-20.057,-10.7,-14.229,-5.156,-3.482,-6.195,-15.323,-6.832,-9.825,-13.943,60.0,23.107,18.932,14.81,14.696,10.838,14.953,11.248,10.593,13.313,10.734,8.416,10.247,9.11,10.064,8.157,10.772,9.678,9.529,9.633,0.235,0.323,0.465,0.39,0.248,0.239,0.199,0.21,0.232,0.316,0.167,0.123,0.319,0.287,0.393,0.336,0.29,0.332,0.266,0.295,0.282,0.353,0.209,0.188
blues.00035.wav,0.141,0.183,1.286,0.639,0.045,0.024,0.173,0.058,129.199,1482.101,638.13,2087.748,499.082,2702.416,375.666,2702.416,375.666,34.944,21.533,24.483,24.143,22.362,19.768,40.89,4.494,5.087,5.025,4.364,4.006,3.083,3.593,3351.927,2042.418,-171.795,120.282,15.332,21.094,-5.395,24.186,-24.131,18.545,-22.343,1.311,-20.765,-4.992,-17.108,-7.874,-15.294,-9.35,-8.917,-8.522,-14.333,-19.928,44.054,26.329,16.406,12.105,13.252,10.919,12.066,10.033,11.809,10.758,8.25,9.022,9.306,7.943,6.606,7.034,6.552,7.561,7.555,6.975,0.197,0.173,0.253,0.293,0.337,0.38,0.296,0.298,0.288,0.359,0.401,0.201,0.281,0.214,0.315,0.309,0.31,0.366,0.269,0.329,0.287,0.321,0.368,0.213
blues.00036.wav,0.162,0.209,1.231,0.531,0.037,0.019,0.198,0.069,151.999,1223.966,507.036,1896.88,442.65,2573.582,361.306,2573.582,361.306,36.189,21.654,26.537,23.154,22.672,21.191,40.1,5.304,5.215,5.597,4.519,3.785,3.158,3.829,2556.106,1721.613,-200.185,116.349,17.991,25.288,0.287,24.194,-22.254,11.183,-26.854,-7.637,-24.877,-12.011,-17.025,-8.126,-11.957,-12.614,-14.187,-8.208,-15.015,-10.31,53.619,22.015,14.108,17.073,13.394,9.996,17.517,9.749,9.855,10.514,11.096,9.936,8.816,9.188,8.93,9.784,9.71,9.465,8.106,9.718,0.264,0.138,0.132,0.149,0.256,0.503,0.271,0.128,0.176,0.249,0.317,0.212,0.345,0.213,0.242,0.228,0.242,0.409,0.245,0.213,0.3,0.308,0.396,0.248
blues.00037.wav,0.055,0.084,2.377,4.872,0.048,0.036,0.069,0.047,123.047,1098.765,595.674,1640.298,458.151,2298.913,374.763,2298.913,374.763,32.75,21.179,24.465,24.944,24.941,22.833,35.125,5.277,5.831,6.681,6.172,5.241,5.24,6.555,2163.837,1702.858,-328.56,102.71,19.873,26.714,7.152,22.708,-6.957,12.79,-10.729,-0.443,-12.387,-8.909,-9.215,-9.088,-8.996,-7.651,-7.211,-9.389,-4.48,-3.671,86.452,25.129,26.522,13.067,15.894,15.762,14.449,12.444,12.585,9.143,10.497,10.534,11.265,11.566,13.729,13.932,12.59,13.3,11.939,13.266,0.324,0.126,0.09,0.201,0.345,0.628,0.352,0.202,0.209,0.182,0.171,0.187,0.38,0.162,0.16,0.29,0.269,0.387,0.243,0.271,0.326,0.273,0.29,0.243
blues.00038.wav,0.137,0.179,1.323,0.741,0.044,0.045,0.168,0.063,129.199,1483.762,734.941,2129.36,475.335,2763.482,354.188,2763.482,354.188,34.814,23.602,24.303,22.983,22.932,20.719,40.976,4.965,4.928,5.187,4.521,4.045,3.182,3.758,3379.131,2056.994,-192.69,111.157,21.352,26.397,-0.65,23.487,-25.477,16.922,-16.972,5.785,-25.736,-5.053,-17.632,-7.918,-15.159,-12.352,-17.237,-7.785,-13.039,-17.936,56.719,27.578,17.277,15.821,13.799,13.055,10.969,11.918,13.806,9.872,9.272,8.562,9.006,7.597,9.78,8.138,8.469,8.196,8.709,7.694,0.123,0.103,0.178,0.355,0.265,0.246,0.293,0.311,0.349,0.321,0.446,0.218,0.248,0.2,0.213,0.364,0.267,0.253,0.337,0.323,0.379,0.284,0.383,0.233
blues.00039.wav,0.07,0.1,2.367,4.347,0.035,0.031,0.086,0.051,117.454,1089.367,698.983,1679.887,579.653,2360.633,483.05,2360.633,483.05,36.657,22.498,25.463,22.376,22.286,20.014,35.206,5.041,5.585,5.961,4.829,4.112,3.61,5.922,2181.265,1953.493,-301.708,111.533,21.896,16.151,8.199,22.082,-8.602,1.483,-17.078,-8.344,-17.011,-10.576,-15.687,-12.607,-12.263,-14.563,-10.112,-5.792,-7.776,-7.188,71.17,24.357,17.367,15.557,16.849,11.76,16.761,10.997,10.638,10.652,10.319,9.443,8.847,9.087,9.542,12.047,11.943,8.875,9.418,11.722,0.333,0.23,0.181,0.166,0.283,0.482,0.25,0.146,0.179,0.288,0.285,0.257,0.369,0.265,0.269,0.224,0.262,0.416,0.236,0.242,0.239,0.358,0.356,0.282
blues.00040.wav,0.106,0.138,1.417,0.879,0.098,0.037,0.135,0.028,117.454,2282.043,450.53,2357.212,223.66,2712.458,184.849,2712.458,184.849,18.357,14.835,20.114,18.197,18.655,17.273,41.638,3.759,3.595,4.337,4.209,3.527,2.963,2.458,5117.666,760.116,-110.285,90.716,-2.535,74.065,-11.763,39.211,-13.171,20.544,-17.163,12.814,-21.437,5.957,-8.027,4.241,-16.485,6.549,-5.696,-3.638,-4.858,1.853,35.864,15.163,15.082,10.688,10.656,8.128,9.292,7.103,6.86,9.672,6.412,7.003,6.866,6.797,5.822,5.952,6.29,6.021,6.945,6.783,0.378,0.453,0.355,0.437,0.289,0.284,0.323,0.487,0.666,0.457,0.336,0.296,0.279,0.322,0.224,0.323,0.203,0.229,0.233,0.265,0.32,0.255,0.254,0.202
blues.00041.wav,0.103,0.132,1.469,0.948,0.102,0.04,0.129,0.03,129.199,2401.854,554.909,2463.829,282.329,2844.314,229.842,2844.314,229.842,19.725,14.572,20.111,19.088,18.7,17.855,42.461,3.698,3.905,4.717,4.106,3.122,3.097,2.264,5416.575,973.749,-107.203,88.493,-4.172,55.478,-8.018,38.414,-6.414,28.576,-19.82,13.245,-19.249,12.076,-4.582,3.784,-16.989,11.622,-7.361,-3.665,-7.177,1.973,37.666,19.48,18.007,11.379,10.343,8.396,9.462,9.257,7.403,11.171,8.292,7.237,7.536,6.887,6.371,6.271,6.597,8.047,7.505,6.811,0.318,0.367,0.382,0.577,0.39,0.244,0.302,0.38,0.439,0.433,0.503,0.4,0.259,0.306,0.26,0.357,0.268,0.199,0.256,0.267,0.312,0.286,0.327,0.285
blues.00042.wav,0.09,0.113,1.422,0.811,0.098,0.043,0.111,0.023,89.103,2317.011,452.495,2368.387,217.917,2735.107,212.68,2735.107,212.68,22.577,17.485,20.109,20.58,22.505,19.216,41.441,4.05,4.766,4.966,4.682,4.519,3.079,2.277,5205.964,746.517,-159.58,69.806,-4.402,76.845,3.915,45.176,-4.86,32.202,-9.805,7.809,-21.827,9.696,-2.585,3.311,-14.973,10.23,-4.088,-5.848,-2.474,6.654,49.385,15.516,22.696,10.557,10.901,6.401,7.628,6.712,8.271,8.181,8.505,6.388,8.92,8.886,8.191,9.05,8.205,9.797,12.813,10.446,0.452,0.484,0.347,0.248,0.312,0.366,0.426,0.36,0.33,0.345,0.394,0.466,0.317,0.338,0.256,0.213,0.265,0.292,0.325,0.303,0.284,0.28,0.318,0.343
blues.00043.wav,0.101,0.132,1.692,1.55,0.087,0.035,0.127,0.036,129.199,2164.743,433.481,2373.166,245.217,2799.455,179.388,2799.455,179.388,19.275,14.134,18.05,17.747,17.801,16.593,41.944,4.005,3.73,4.109,3.501,2.962,2.961,2.596,5024.256,964.991,-109.141,100.62,-8.666,47.355,-6.568,39.618,-8.522,29.573,-16.595,13.171,-24.213,6.583,-8.652,4.93,-15.441,1.534,-6.755,1.415,-3.972,3.287,47.001,15.183,19.631,9.115,9.472,9.611,9.531,6.397,7.66,10.656,6.411,7.939,6.596,6.247,6.213,6.203,6.71,8.709,6.363,8.253,0.448,0.315,0.322,0.368,0.41,0.367,0.466,0.381,0.419,0.384,0.391,0.52,0.301,0.25,0.264,0.294,0.308,0.256,0.317,0.245,0.319,0.268,0.262,0.335
blues.00044.wav,0.109,0.138,1.165,0.298,0.093,0.03,0.136,0.022,135.999,2289.738,414.292,2375.706,229.82,2738.765,192.274,2738.765,192.274,19.857,14.498,19.578,18.915,19.527,17.153,42.579,3.714,4.065,4.572,4.206,3.246,2.423,2.514,5209.686,752.603,-109.531,86.929,-8.606,64.48,-6.303,43.646,-8.295,28.543,-14.081,8.138,-21.484,11.087,-5.095,3.98,-12.861,12.336,0.017,-0.742,-5.134,3.299,28.737,15.093,16.694,9.075,7.422,6.23,7.185,7.408,8.81,9.243,8.341,9.747,9.561,8.295,7.265,7.829,8.559,7.502,9.796,9.624,0.31,0.433,0.433,0.472,0.337,0.257,0.321,0.344,0.465,0.47,0.512,0.358,0.233,0.316,0.265,0.338,0.247,0.195,0.279,0.259,0.343,0.289,0.345,0.249
blues.00045.wav,0.118,0.151,1.335,0.615,0.048,0.016,0.148,0.027,129.199,1750.825,382.294,2293.601,254.967,2743.772,200.288,2743.772,200.288,24.194,15.856,19.497,17.595,19.72,17.329,39.337,3.606,3.851,3.835,3.138,3.028,2.452,2.362,4569.019,902.313,-163.243,89.784,12.975,80.698,3.664,39.734,-5.409,26.491,-13.169,2.706,-20.548,6.011,-2.906,-0.431,-17.538,4.164,-5.986,-7.865,-8.567,1.854,25.884,14.407,11.616,6.584,5.734,6.242,6.635,5.624,6.162,5.991,6.239,6.144,7.087,5.655,6.237,5.664,6.005,5.653,5.64,6.544,0.414,0.379,0.327,0.375,0.318,0.288,0.363,0.434,0.546,0.57,0.628,0.513,0.3,0.278,0.216,0.304,0.234,0.228,0.276,0.288,0.311,0.285,0.328,0.295
blues.00046.wav,0.081,0.107,1.727,1.648,0.058,0.03,0.103,0.031,123.047,1928.143,578.226,2365.045,303.268,2808.212,228.167,2808.212,228.167,21.022,16.569,19.796,17.488,18.63,17.09,39.328,4.86,4.776,4.615,3.539,3.05,2.544,2.965,4800.722,1129.923,-182.605,90.674,14.125,67.553,2.675,38.43,-8.419,24.124,-13.795,4.841,-16.679,5.827,-5.146,0.193,-14.491,6.863,-4.443,-2.988,-4.82,5.404,47.676,21.244,16.347,13.171,10.847,8.11,12.126,8.496,7.738,7.664,6.666,6.515,7.039,5.993,6.341,5.521,6.336,5.114,5.972,6.859,0.299,0.417,0.42,0.474,0.351,0.262,0.349,0.402,0.511,0.446,0.387,0.289,0.259,0.335,0.281,0.343,0.264,0.221,0.287,0.278,0.352,0.305,0.338,0.263
blues.00047.wav,0.091,0.114,1.3,0.592,0.075,0.029,0.112,0.023,151.999,2026.054,403.623,2312.07,209.319,2705.405,178.254,2705.405,178.254,23.66,15.897,20.916,18.096,18.739,18.371,41.056,3.888,3.972,3.864,3.903,3.175,2.504,2.449,4865.488,759.687,-149.964,93.664,6.347,71.498,-8.129,36.194,-9.784,17.647,-21.112,-0.131,-22.205,5.427,-7.464,-4.33,-12.407,9.624,-5.024,-3.706,2.337,4.161,33.238,13.96,13.135,9.88,9.841,6.277,7.155,8.127,7.443,8.028,6.384,5.928,6.487,6.374,5.592,6.815,6.182,6.771,7.319,6.599,0.315,0.46,0.269,0.329,0.539,0.307,0.333,0.314,0.432,0.254,0.215,0.285,0.227,0.357,0.208,0.246,0.394,0.205,0.335,0.23,0.322,0.227,0.211,0.302
blues.00048.wav,0.098,0.127,1.501,1.067,0.099,0.036,0.124,0.03,123.047,2158.15,408.37,2204.594,283.063,2600.124,256.176,2600.124,256.176,20.567,14.942,18.778,18.583,18.815,18.031,41.524,3.945,3.983,4.386,3.672,3.085,3.446,2.149,4683.655,906.284,-106.397,102.669,-20.161,59.367,-9.96,33.702,-14.187,23.525,-13.328,16.006,-18.926,7.825,-7.798,4.041,-11.352,2.07,-5.737,0.469,-1.912,-3.134,38.945,16.362,19.254,11.132,11.405,7.72,10.853,9.681,7.875,8.892,7.87,8.304,7.115,7.34,6.102,6.852,5.675,8.109,8.078,6.825,0.323,0.396,0.413,0.481,0.326,0.27,0.317,0.377,0.452,0.408,0.478,0.354,0.28,0.314,0.274,0.328,0.242,0.236,0.276,0.274,0.312,0.276,0.328,0.25
blues.00049.wav,0.072,0.091,1.108,0.22,0.04,0.028,0.089,0.021,123.047,1330.574,643.846,1909.789,411.091,2468.466,301.346,2468.466,301.346,25.499,19.087,20.618,17.981,19.854,18.933,35.815,4.857,4.079,4.997,3.72,3.603,2.889,3.744,3073.644,1748.126,-255.963,110.84,21.466,67.559,4.296,43.095,-4.503,10.435,-8.719,1.65,-20.581,-2.436,-7.146,-11.17,-12.609,2.736,-8.942,-7.945,-2.354,-0.715,56.237,25.841,18.753,14.318,14.05,9.112,8.622,8.7,10.126,8.958,8.329,7.753,8.124,7.711,6.55,7.134,7.722,7.691,8.386,9.09,0.271,0.365,0.348,0.334,0.222,0.239,0.19,0.175,0.218,0.251,0.422,0.307,0.298,0.361,0.287,0.33,0.235,0.317,0.249,0.237,0.284,0.214,0.398,0.257
blues.00050.wav,0.143,0.193,1.613,1.471,0.086,0.035,0.182,0.063,135.999,1926.892,382.55,2080.126,271.155,2525.737,241.013,2525.737,241.013,19.976,15.887,17.242,17.971,18.395,17.102,41.334,4.513,4.166,4.377,3.804,3.21,3.005,2.865,4151.337,899.579,-83.029,107.104,-25.338,57.106,0.08,34.698,-11.06,20.544,-11.203,14.826,-10.236,12.548,-9.765,2.563,-6.288,3.006,-8.715,-0.332,-2.987,0.705,50.077,17.776,18.459,14.299,11.75,8.552,10.093,7.229,7.825,7.708,6.617,7.101,6.721,6.719,6.834,5.815,6.226,7.547,6.511,7.46,0.426,0.312,0.384,0.426,0.451,0.366,0.408,0.304,0.327,0.395,0.44,0.575,0.253,0.231,0.305,0.285,0.337,0.261,0.317,0.244,0.279,0.308,0.298,0.358
blues.00051.wav,0.157,0.201,1.229,0.45,0.107,0.031,0.197,0.041,99.384,1962.652,368.758,1928.027,272.011,2341.895,257.273,2341.895,257.273,22.301,14.47,17.724,18.037,17.765,19.248,41.311,4.836,3.639,4.182,3.717,2.758,3.122,2.621,3930.701,833.712,-55.631,114.951,-37.049,64.9,-7.17,15.256,-16.248,18.646,-9.762,21.461,-5.662,12.792,-16.541,3.797,-7.908,8.472,-4.075,3.203,-5.188,-1.279,31.84,17.841,14.332,8.297,9.673,10.722,9.889,8.825,8.276,8.564,8.487,9.964,7.471,7.359,7.61,7.503,6.864,7.082,7.398,7.613,0.277,0.297,0.358,0.474,0.552,0.42,0.354,0.384,0.435,0.389,0.381,0.389,0.217,0.249,0.269,0.293,0.325,0.278,0.259,0.283,0.316,0.31,0.283,0.29
blues.00052.wav,0.078,0.113,2.621,5.268,0.067,0.056,0.099,0.055,151.999,1397.1,660.35,1660.817,437.527,2120.73,405.521,2120.73,405.521,24.483,18.761,20.148,20.657,20.518,20.848,33.222,6.066,5.132,5.597,5.4,4.617,5.023,5.36,3005.722,1447.528,-225.263,117.626,-14.539,64.794,12.912,19.037,10.67,9.887,-2.394,11.684,1.541,3.064,-7.626,-8.957,-4.346,-0.065,-2.557,-3.444,-3.873,1.312,88.685,25.916,28.558,13.204,17.749,15.856,14.039,10.62,10.087,8.107,7.889,7.72,7.393,9.343,7.16,6.938,6.83,9.561,9.721,9.078,0.405,0.297,0.246,0.192,0.269,0.332,0.421,0.624,0.429,0.298,0.27,0.288,0.391,0.275,0.268,0.203,0.262,0.29,0.261,0.387,0.283,0.255,0.28,0.255
blues.00053.wav,0.131,0.179,1.72,1.835,0.133,0.048,0.168,0.061,103.359,2150.967,410.817,1956.316,290.721,2340.385,298.543,2340.385,298.543,20.445,14.926,18.475,18.421,18.928,19.783,40.61,5.242,4.139,4.544,3.889,3.261,4.2,3.797,4220.616,861.76,-76.747,105.751,-43.198,60.96,-8.785,21.246,-12.869,18.611,-11.409,14.549,-6.056,12.733,-9.375,1.355,-3.621,7.0,-4.065,-0.272,-3.706,-0.494,53.895,20.802,19.766,20.186,14.274,11.002,12.865,12.198,7.558,8.859,8.301,8.031,7.404,8.013,7.556,6.682,7.781,7.251,7.384,7.537,0.426,0.466,0.437,0.446,0.304,0.392,0.5,0.4,0.42,0.365,0.406,0.405,0.279,0.311,0.297,0.31,0.231,0.272,0.325,0.274,0.318,0.275,0.285,0.3
blues.00054.wav,0.159,0.21,1.486,1.067,0.103,0.044,0.201,0.06,92.285,2015.813,467.77,1987.308,272.546,2414.567,245.617,2414.567,245.617,21.764,13.68,17.367,16.588,17.562,17.617,41.551,4.71,3.55,4.406,3.248,2.939,2.983,3.158,4047.36,920.068,-57.942,109.007,-36.219,64.045,1.42,26.318,-17.485,20.426,-9.551,18.168,-6.065,13.874,-11.296,4.668,-6.411,3.218,-8.081,-1.716,-5.429,-2.58,41.828,21.266,17.438,12.27,13.405,9.349,12.273,7.768,7.646,7.964,7.84,7.978,6.533,7.691,6.155,6.509,5.781,6.579,5.931,6.198,0.366,0.468,0.551,0.483,0.509,0.391,0.405,0.424,0.494,0.555,0.437,0.368,0.258,0.27,0.313,0.257,0.309,0.251,0.29,0.264,0.281,0.311,0.243,0.244
blues.00055.wav,0.123,0.171,1.809,2.199,0.113,0.05,0.158,0.066,135.999,2007.487,433.301,1976.821,281.224,2397.244,261.956,2397.244,261.956,19.688,14.497,18.049,18.25,18.701,19.44,39.971,4.788,4.258,4.845,4.318,3.565,3.92,3.078,4001.312,877.843,-98.771,104.8,-35.097,60.695,-2.841,22.229,-7.831,19.035,-11.572,17.018,-5.378,12.198,-9.955,0.355,-4.264,6.136,-4.824,1.495,-1.496,3.505,57.782,18.43,18.687,16.867,12.448,11.216,10.402,10.218,7.168,10.251,7.609,8.242,7.627,7.442,6.585,6.655,7.549,6.596,8.36,6.349,0.426,0.376,0.398,0.319,0.469,0.479,0.53,0.571,0.402,0.404,0.414,0.41,0.316,0.261,0.289,0.236,0.296,0.292,0.292,0.356,0.273,0.28,0.294,0.261
blues.00056.wav,0.11,0.149,2.157,2.923,0.075,0.041,0.138,0.057,161.499,1781.166,587.031,2046.656,348.962,2516.315,289.052,2516.315,289.052,24.962,19.146,20.473,19.119,20.512,19.7,39.613,5.895,4.938,5.077,4.125,3.748,4.518,3.875,3888.059,1239.639,-145.292,102.851,-12.568,56.994,2.221,26.614,-4.298,17.341,-8.016,15.237,-6.949,7.471,-10.478,-2.346,-6.793,2.674,-4.788,-0.945,0.022,-2.004,68.175,23.042,18.818,16.711,16.161,13.793,13.826,10.385,8.969,9.077,6.951,10.2,7.045,9.614,8.859,6.823,8.55,7.93,9.541,7.298,0.3,0.269,0.399,0.406,0.517,0.419,0.434,0.42,0.378,0.391,0.347,0.419,0.245,0.219,0.301,0.254,0.351,0.291,0.294,0.323,0.287,0.335,0.263,0.331
blues.00057.wav,0.138,0.186,1.598,1.466,0.09,0.039,0.176,0.06,92.285,1866.29,501.372,1912.407,351.731,2340.767,315.031,2340.767,315.031,22.983,15.331,17.45,17.373,18.323,17.229,40.058,5.572,4.195,4.536,3.891,3.28,3.181,3.847,3805.956,1115.874,-92.733,115.323,-35.068,57.875,1.852,26.613,-14.537,22.128,-8.207,11.016,-5.649,7.279,-10.204,1.327,-4.107,0.975,-6.553,-0.689,-2.126,-1.51,55.964,22.855,20.213,18.2,17.369,12.351,12.207,10.485,8.485,10.189,8.929,8.385,7.523,8.2,8.316,6.935,5.974,6.802,6.892,7.086,0.409,0.36,0.4,0.427,0.485,0.461,0.513,0.384,0.349,0.374,0.407,0.512,0.269,0.248,0.282,0.273,0.32,0.265,0.332,0.258,0.275,0.28,0.281,0.341
blues.00058.wav,0.127,0.176,1.866,2.285,0.104,0.044,0.162,0.069,107.666,2044.205,529.605,2033.689,342.367,2445.794,304.795,2445.794,304.795,20.822,16.547,20.115,18.827,18.717,19.916,40.528,5.467,4.494,4.77,4.004,3.261,3.659,4.075,4208.134,1062.479,-95.441,105.234,-26.953,60.816,-4.855,21.543,-13.521,12.136,-20.232,12.156,-5.226,10.268,-9.46,3.869,-10.189,3.583,-3.11,0.201,0.842,-3.42,56.712,24.754,19.394,10.833,12.349,12.955,10.896,10.165,9.505,9.264,8.555,7.872,8.148,8.205,7.7,7.284,6.959,7.615,8.134,7.791,0.348,0.462,0.412,0.481,0.306,0.278,0.368,0.304,0.336,0.293,0.285,0.387,0.262,0.35,0.278,0.336,0.247,0.238,0.316,0.248,0.295,0.263,0.245,0.341
